hour,day,month,year,num_transactions,avg_gas_price,avg_gas
16,22,9,2019,22071,24395809110.999935,209435.6791264553
17,22,9,2019,23869,20595076293.022133,163860.44166073241
18,22,9,2019,17951,21396504594.733788,264742.78847975
19,22,9,2019,15053,19870371138.002407,311550.580482294
20,22,9,2019,13013,20262877940.540344,305785.0819949276
21,22,9,2019,12239,19532951411.725346,310414.10785194905
22,22,9,2019,15257,19477778243.329823,268297.52434947924
23,22,9,2019,17991,19812373140.02153,256929.55750097302
0,23,9,2019,21188,22648413009.8334,226445.4261846327
1,23,9,2019,24979,23178589826.190598,181871.94559429956
2,23,9,2019,32613,23791550094.099094,163061.01848955872
3,23,9,2019,35968,23653505169.413681,187512.43218972386
4,23,9,2019,33119,22777504755.951416,181736.72296868727
5,23,9,2019,41889,15738269775.341984,146426.93181980905
6,23,9,2019,36341,20508944733.555489,156011.48845656423
7,23,9,2019,35481,24352491665.854855,164259.13212705284
8,23,9,2019,35944,26394229641.782753,179311.51953038006
9,23,9,2019,33515,28951834122.923206,163488.3691779802
10,23,9,2019,30765,29029906091.290661,184307.40078010512
11,23,9,2019,27104,30916787511.821144,206634.33965466337
12,23,9,2019,25058,28865115885.387188,190109.87189719852
13,23,9,2019,25325,28875123172.399929,171346.55052319841
14,23,9,2019,25991,29201666496.091953,195313.24520026089
15,23,9,2019,23917,30907761060.084232,215117.53330267305
16,23,9,2019,25438,27858671521.976414,176145.28630395402
17,23,9,2019,23607,27063988638.970432,217463.60596433337
18,23,9,2019,20056,27437570518.721668,201888.40461707272
19,23,9,2019,16835,30049134539.773968,308343.35057914961
20,23,9,2019,15474,21346705970.314846,308264.13726250536
21,23,9,2019,15168,22250760533.408657,294476.25936181453
22,23,9,2019,14396,23257460135.821251,294093.01826896321
23,23,9,2019,19223,22402127678.168308,224874.70951464388
0,24,9,2019,22222,25990975381.544647,222485.22315723111
1,24,9,2019,25402,27028092013.208485,168796.88016691548
2,24,9,2019,30530,29558149592.06041,159327.76344579234
3,24,9,2019,32502,28334426980.251076,185961.96335610159
4,24,9,2019,34076,27126798342.932827,172269.97520248772
5,24,9,2019,29678,27109681967.57539,175033.32633600692
6,24,9,2019,35437,27401201260.423954,149417.19629201115
7,24,9,2019,34520,28435393457.37648,149833.37181344198
8,24,9,2019,35973,28424500024.930054,171872.19158813491
9,24,9,2019,38198,24536358018.576672,170153.55633802904
10,24,9,2019,39156,26157093352.417316,133482.6811216666
11,24,9,2019,30008,26593610339.251156,156780.78219141561
12,24,9,2019,30951,25534009775.252293,175921.87864689561
13,24,9,2019,33138,27494094409.778248,159407.46499487045
14,24,9,2019,28158,27393602388.154961,203679.90578166133
15,24,9,2019,28461,28210964349.738113,210414.05916868657
16,24,9,2019,30903,25246301845.30006,174657.24945798251
17,24,9,2019,26862,25509560084.603588,195845.30805599006
18,24,9,2019,20472,29298006881.35091,282125.03512114054
19,24,9,2019,29957,42149921631.461868,257680.8289548344
20,24,9,2019,30432,54680893554.850006,273203.18825578329
21,24,9,2019,21278,32689936736.707748,244846.0028198137
22,24,9,2019,20286,25684620461.339424,230468.10095632356
23,24,9,2019,20922,25687472649.069683,219274.60419654072
0,25,9,2019,25299,26849414714.568138,212253.0659314596
1,25,9,2019,30334,28107613621.247437,174343.20683061902
2,25,9,2019,37048,28193206152.125622,154333.7491362548
3,25,9,2019,37864,29497635255.05434,144314.23056201171
4,25,9,2019,34513,29798940281.007233,148768.9054269403
5,25,9,2019,34745,31587917618.881115,158774.0772197434
6,25,9,2019,32642,30935691854.899456,152164.76655842119
7,25,9,2019,33375,32225472478.764915,155393.4548913858
8,25,9,2019,31192,32363228484.788918,172134.70675173125
9,25,9,2019,31143,32731304659.486919,195183.1378801011
10,25,9,2019,27743,33393613915.29055,215213.33752658297
11,25,9,2019,27793,31709910504.251385,175452.77199294834
12,25,9,2019,27209,32161365310.266754,174009.21268697889
13,25,9,2019,31886,29823672455.399723,175270.40243367077
14,25,9,2019,26507,32324092209.042221,177331.22737390007
15,25,9,2019,27412,28890569642.464588,183843.68521085713
16,25,9,2019,26517,29998439731.571789,205138.301542408
17,25,9,2019,24607,29161846112.61314,234638.30596984579
18,25,9,2019,22778,29692427480.085724,235698.93476161128
19,25,9,2019,17870,27532722739.730423,245402.28623391193
20,25,9,2019,16498,25419315662.233936,290700.66874772741
21,25,9,2019,29522,145124598799.13126,267426.46693990874
22,25,9,2019,20729,18590108520.926678,258435.28312991332
23,25,9,2019,22449,17689152700.705128,305394.9899327376
0,26,9,2019,30823,16218517769.301535,222377.60668980936
1,26,9,2019,32226,21416101514.270714,159072.24973623661
2,26,9,2019,34496,22733627819.031506,184604.07676252228
3,26,9,2019,33185,23114450316.011833,188991.35386469739
4,26,9,2019,31805,22336862889.244217,175167.28155950227
5,26,9,2019,29824,23217778912.020248,176639.07416845585
6,26,9,2019,30800,25373317490.709751,175217.92568181679
7,26,9,2019,30704,24654540078.027241,183178.00022798282
8,26,9,2019,32988,25141756486.556774,185736.44773857095
9,26,9,2019,34001,25399363543.55542,181721.64130466824
10,26,9,2019,29405,27129632714.02766,197691.30787281241
11,26,9,2019,27077,25674127472.307961,211834.88776452272
12,26,9,2019,24612,29399338284.30941,184103.75170648447
13,26,9,2019,30000,29606632786.762405,251145.66316666562
14,26,9,2019,32042,26729837528.010769,252298.02431184074
15,26,9,2019,27123,27833958100.44503,187612.24735464383
16,26,9,2019,34169,33576844812.997807,180043.38049108771
17,26,9,2019,31666,27323694964.269264,197510.22689951392
18,26,9,2019,20089,22642543596.48901,225001.30753148397
19,26,9,2019,16870,21460171135.861088,267626.17622999451
20,26,9,2019,16353,21272837968.308178,274151.97933100996
21,26,9,2019,15360,21673181710.013958,285786.03261718783
22,26,9,2019,14461,22196014592.421558,267031.33102828194
23,26,9,2019,17597,23177311394.424637,225918.3561402513
0,27,9,2019,19416,24207303572.091709,222545.4329419038
1,27,9,2019,26794,26690225537.593605,206589.72814809234
2,27,9,2019,29767,28725655958.238045,163063.62874995696
3,27,9,2019,32899,26544716718.59536,183270.75072190704
4,27,9,2019,30379,27377454186.54858,196432.14299351606
5,27,9,2019,28475,28047798089.8636,194936.90366988553
6,27,9,2019,27460,28674401225.475773,161088.7060451564
7,27,9,2019,31667,28369612608.00528,153009.22155556237
8,27,9,2019,30399,29766096180.892048,175571.78101253419
9,27,9,2019,27417,29664189702.19532,200195.54714228454
10,27,9,2019,26642,29758762193.673943,215435.69750769553
11,27,9,2019,25392,29694133982.448048,220833.55513547646
12,27,9,2019,23867,29136811438.82933,242762.13663217044
13,27,9,2019,32113,25632710604.216549,218958.92753713435
14,27,9,2019,30688,25228396751.666458,197823.73217544312
15,27,9,2019,33583,19948621081.122585,195220.80242979972
16,27,9,2019,28797,21037583531.753002,181967.347432024
17,27,9,2019,32219,17733802758.106773,155641.47229895476
18,27,9,2019,22240,20864552160.425144,192907.20206834321
19,27,9,2019,18171,18331378480.434387,255234.25023388866
20,27,9,2019,16067,18682035520.582558,284055.76392606064
21,27,9,2019,15457,20904390796.498272,252134.08733907019
22,27,9,2019,15973,20840271923.213425,267073.06723846449
23,27,9,2019,17750,21930963318.029968,224986.19228169008
0,28,9,2019,20342,23280328231.003635,223172.79077770183
1,28,9,2019,24526,23648113370.075649,193270.88265514068
2,28,9,2019,28498,24289581340.116215,177247.86413081622
3,28,9,2019,30941,23773071110.834953,179874.85398015738
4,28,9,2019,24484,24447067048.008976,200425.48076294796
5,28,9,2019,28488,24242472353.448666,168976.81687026288
6,28,9,2019,39705,17145440406.39827,183970.30756831556
7,28,9,2019,42089,14336503041.67993,142110.26852621831
8,28,9,2019,31120,21902488288.567417,194815.59489074611
9,28,9,2019,29981,22754867634.879177,193912.46819652396
10,28,9,2019,25850,24484383954.906391,198623.54487427537
11,28,9,2019,23438,24835590493.93977,195938.93856131163
12,28,9,2019,23330,27155279818.969639,188322.53386198066
13,28,9,2019,27530,23083774689.388611,208554.78256447523
14,28,9,2019,26560,23950076116.345646,186108.96472138629
15,28,9,2019,26680,21523102486.293842,191512.19317841085
16,28,9,2019,27772,26350671444.88887,180317.49189831532
17,28,9,2019,24009,25667477676.138687,214890.39335249228
18,28,9,2019,19252,25108399172.241802,215880.96852275045
19,28,9,2019,15528,24836137381.197456,286136.61179804133
20,28,9,2019,14257,22472058116.890926,291533.9851301107
21,28,9,2019,14362,22455777394.583454,300653.63034396496
22,28,9,2019,17678,21071564981.991512,255756.99032696075
23,28,9,2019,21437,17166986552.039326,219630.63768251118
0,29,9,2019,23700,18117549510.064373,228170.42493670894
1,29,9,2019,32625,17077092730.898932,202680.45498850674
2,29,9,2019,31484,21915303171.083755,164430.15099733323
3,29,9,2019,30023,23487765618.959324,183993.04190120919
4,29,9,2019,26045,24004956717.234245,214679.23232866236
5,29,9,2019,25609,24646245970.2993,198094.16306767208
6,29,9,2019,26926,26782870370.579319,188230.06224467157
7,29,9,2019,34423,27759215002.854305,171202.72556139721
8,29,9,2019,32501,29455537099.374916,180550.22965447191
9,29,9,2019,30117,25660552004.530148,195765.70959922916
10,29,9,2019,29360,26852489847.796677,214035.4684604895
11,29,9,2019,25708,25221041774.998478,220721.91045588875
12,29,9,2019,24198,26131649891.441113,199169.70154558253
13,29,9,2019,27614,24521376496.372868,207548.37140580779
14,29,9,2019,26724,23135165860.525146,194206.37374644444
15,29,9,2019,24110,22667681884.439323,182204.10472832827
16,29,9,2019,23463,22385782368.212688,202192.96786429748
17,29,9,2019,20530,23100163404.746986,236297.84184120753
18,29,9,2019,18024,20363589970.884804,290711.21288282273
19,29,9,2019,15112,19772630976.949291,270154.55849655916
20,29,9,2019,14483,20061295476.2699,314086.89477318269
21,29,9,2019,14358,19995888302.437889,289973.5858754706
22,29,9,2019,16486,21079678039.488216,286940.35884993407
23,29,9,2019,18363,19907789217.670937,238519.29336165066
0,30,9,2019,22591,21124118729.74699,192457.70930901772
1,30,9,2019,29165,21691968536.639194,177390.05403737494
2,30,9,2019,33996,22567511556.217556,165684.76064831211
3,30,9,2019,35981,24321039379.981026,178050.34659959437
4,30,9,2019,32729,29532663214.236008,192022.61257600368
5,30,9,2019,31306,28508128347.098629,165726.86497796007
6,30,9,2019,30598,28269216507.176216,176775.54957840274
7,30,9,2019,33015,26327424023.845932,162649.80263516592
8,30,9,2019,34574,25577807088.496075,192513.23882107914
9,30,9,2019,34763,24476111517.34309,218854.91240686976
10,30,9,2019,31871,26881882066.396751,212528.000909918
11,30,9,2019,31791,23225263752.37167,212185.07794658767
12,30,9,2019,32884,17585882688.589352,211886.50054737867
13,30,9,2019,29778,19384688913.817204,199112.14769292745
14,30,9,2019,30569,20185932724.081608,194598.10154077748
15,30,9,2019,29735,19008025448.560242,200592.66588195891
16,30,9,2019,29622,20298825416.6616,187315.4889271477
17,30,9,2019,26351,19131187961.995514,193398.43281089736
18,30,9,2019,23257,16402695705.670191,208131.94350088181
19,30,9,2019,21276,14198857811.235632,257837.6214984016
20,30,9,2019,19422,14014685225.685923,257133.16676964206
21,30,9,2019,18163,15684987646.843548,298708.30782359885
22,30,9,2019,19301,12468295362.929506,300273.82462048496
23,30,9,2019,21186,10872982242.807259,277928.39790427685
0,1,10,2019,23645,12697155787.390951,214951.53330513916
1,1,10,2019,28567,13288895612.612045,207676.26233066089
2,1,10,2019,34146,14034394512.148602,176253.67571604406
3,1,10,2019,32120,14933079164.479549,170449.44701120775
4,1,10,2019,29903,17363894377.79475,211345.71768718777
5,1,10,2019,33032,17379571050.266991,172006.03551101888
6,1,10,2019,29727,15745611146.16124,166242.13102566561
7,1,10,2019,33587,15978337571.993223,151634.76026438668
8,1,10,2019,30873,16265996942.895054,218619.99841285337
9,1,10,2019,30130,16298287489.339699,219897.06226352529
10,1,10,2019,28101,15766354893.671654,197294.72766093828
11,1,10,2019,28351,14507066373.759146,197970.76036118605
12,1,10,2019,35473,12871586668.349556,179348.37417190438
13,1,10,2019,28100,15402705273.976452,209353.86839857689
14,1,10,2019,27951,15067637297.408934,207068.40009301971
15,1,10,2019,27512,13749161783.684036,205554.87347339542
16,1,10,2019,30670,15855634781.189417,208873.21245516787
17,1,10,2019,28233,15710207634.31053,242931.72904048458
18,1,10,2019,19563,14233976051.606775,307055.528446556
19,1,10,2019,19045,12807729462.80872,335376.07508532319
20,1,10,2019,17238,11580228392.136547,321521.34632787918
21,1,10,2019,14490,11480087655.91674,291922.43492063571
22,1,10,2019,16515,12509781462.852262,264781.62749015883
23,1,10,2019,18101,13086775532.175024,250974.71034749271
0,2,10,2019,23882,11877819835.675045,210690.88677665178
1,2,10,2019,26401,13498096776.837076,229059.57770538938
2,2,10,2019,36019,15739513147.59923,189418.50129098629
3,2,10,2019,32864,17197153851.587296,171174.65265944527
4,2,10,2019,30402,16673678387.730534,210457.64328004839
5,2,10,2019,27410,17306478229.798248,236236.50587376885
6,2,10,2019,25663,16512150166.735903,194218.33507384258
7,2,10,2019,29404,16303581185.322508,186919.7653380486
8,2,10,2019,31744,16491419335.634321,214628.90546244965
9,2,10,2019,27319,17017654656.454248,190305.64365459944
10,2,10,2019,46534,8049950403.6176844,115936.69888683526
11,2,10,2019,27359,15015959365.58176,199799.24262582706
12,2,10,2019,25120,15731573412.718786,265844.00585191132
13,2,10,2019,25826,17147064435.467211,244551.50108417851
14,2,10,2019,24809,15513983480.419291,225708.76653633849
15,2,10,2019,24319,15423600755.698986,227206.94321312557
16,2,10,2019,28560,13979372880.521456,206345.06242997208
17,2,10,2019,24770,14488166304.672241,231045.70012111426
18,2,10,2019,22699,12809907731.047228,241121.16106436509
19,2,10,2019,18359,13942828724.192558,312491.2095430019
20,2,10,2019,18051,14262421694.489138,303021.86986870569
21,2,10,2019,15983,13748083959.615498,318258.80573108833
22,2,10,2019,15057,13847896023.232176,282569.96579664119
23,2,10,2019,18583,13206511267.514271,252270.20281978179
0,3,10,2019,21750,13914686760.463863,223098.3242298862
1,3,10,2019,24763,14291169990.849188,177656.69926907058
2,3,10,2019,32124,14300567731.309166,186890.56795542376
3,3,10,2019,27777,15563743865.960958,217249.65161824462
4,3,10,2019,28132,15226949090.4017,238367.73560358267
5,3,10,2019,27137,16335652485.781927,226112.88816007628
6,3,10,2019,28044,17852588480.82449,207247.47585936336
7,3,10,2019,30412,17023077652.04044,201918.34104958689
8,3,10,2019,32990,17695618184.96616,181646.09957562861
9,3,10,2019,29558,18738200929.400364,200318.47452466411
10,3,10,2019,27743,19566924333.687862,199796.74379122554
11,3,10,2019,26447,18917328882.294476,222992.68049306198
12,3,10,2019,27008,16462916281.76926,213940.61703939439
13,3,10,2019,29087,16080722280.789289,215971.66077629264
14,3,10,2019,28234,16626170387.828476,221886.06793227777
15,3,10,2019,28310,14149774773.536619,214239.87467326157
16,3,10,2019,27411,16664361371.045256,245557.30797854756
17,3,10,2019,24050,17961342335.674137,277937.94977130892
18,3,10,2019,22057,13846970681.729589,343202.31377793883
19,3,10,2019,18667,14190931251.679104,320274.50479455717
20,3,10,2019,18014,16811889164.003748,257450.21499944571
21,3,10,2019,18008,17451477626.174583,302017.0785761858
22,3,10,2019,18195,16607785624.220081,261635.64187963697
23,3,10,2019,19271,16285717370.618603,240393.31461782046
0,4,10,2019,24560,17249296382.912369,209616.04633550538
1,4,10,2019,28318,18713533740.107891,199686.49194858447
2,4,10,2019,32112,15972526378.482168,182023.29347284493
3,4,10,2019,28923,16021918656.115358,183788.73771738709
4,4,10,2019,26735,16975636667.672733,231173.42124555766
5,4,10,2019,28486,18700568351.384155,219206.30365793724
6,4,10,2019,28946,20423309332.129627,193227.39242036841
7,4,10,2019,31853,19747543395.113541,178660.83069098732
8,4,10,2019,30264,19904194968.504787,175600.4964314028
9,4,10,2019,27279,19583849202.146317,195272.16026980386
10,4,10,2019,25358,18706837916.588669,209729.15332439472
11,4,10,2019,25886,15553774865.176134,227491.18345824003
12,4,10,2019,24911,16297179800.394258,210464.31170968575
13,4,10,2019,24333,15682973495.193823,220462.172564007
14,4,10,2019,26199,14905390190.108091,217692.07217832765
15,4,10,2019,25701,13538545812.423941,215146.06614528614
16,4,10,2019,25572,16200115586.397764,197191.69982793723
17,4,10,2019,23055,15859898893.642256,222627.57198004803
18,4,10,2019,21082,14356945432.967913,207769.72616450023
19,4,10,2019,16090,13635958046.66782,255927.37445618404
20,4,10,2019,16541,16131881785.595947,246982.55069222028
21,4,10,2019,16632,11451102541.923977,238460.52699615134
22,4,10,2019,15696,12059530009.930939,227567.68851936742
23,4,10,2019,15665,11529601128.096521,201155.74037663525
0,5,10,2019,19032,13993171046.861643,212184.17118537222
1,5,10,2019,27073,14131774165.978212,156489.57662615838
2,5,10,2019,35939,13295984640.871296,161668.94440579851
3,5,10,2019,37243,13888850787.903185,148529.58080713227
4,5,10,2019,25333,15855024305.227537,222474.02944775557
5,5,10,2019,27452,16768712742.713051,218224.57045023993
6,5,10,2019,24911,28920977583.083004,218272.54096583935
7,5,10,2019,29275,17068213825.011929,190527.33868488442
8,5,10,2019,33320,17397257539.597862,174127.18955582296
9,5,10,2019,26620,17591659529.136753,183121.54706987142
10,5,10,2019,24281,18247344273.739185,193767.8020262752
11,5,10,2019,23557,16513182296.432505,194791.03510633751
12,5,10,2019,23382,17808645149.417095,184594.35664186237
13,5,10,2019,24887,17330489730.685547,184052.60425121486
14,5,10,2019,25547,16206626620.726439,194128.36877128403
15,5,10,2019,22922,14749667245.095806,217933.3961259927
16,5,10,2019,32332,12602351742.992002,157851.90767660487
17,5,10,2019,28833,10796067206.003706,172551.71355738339
18,5,10,2019,20972,10289761863.044613,194247.62459469654
19,5,10,2019,16083,12461127828.164845,207430.28558104846
20,5,10,2019,17441,11519180519.202755,213095.00154807628
21,5,10,2019,16620,11249280858.034691,216861.97575210646
22,5,10,2019,15070,12308450517.972,223888.47551426766
23,5,10,2019,16993,11057451182.445303,199451.35267463111
0,6,10,2019,20685,11581916504.14514,192554.25723954538
1,6,10,2019,21872,15242033560.560404,198886.60008229641
2,6,10,2019,30935,13336010097.754608,187922.34549862539
3,6,10,2019,28213,12127003607.023436,203215.9217027619
4,6,10,2019,30057,12308263171.71652,205633.99171574041
5,6,10,2019,27777,13471118315.799168,210932.29297620326
6,6,10,2019,28983,13945280003.43652,210160.98650933313
7,6,10,2019,32425,13240610504.522989,173835.05538935881
8,6,10,2019,30005,14404062659.989553,185470.46248958545
9,6,10,2019,25418,15903433730.003662,184306.76563852391
10,6,10,2019,22675,16928932646.460249,200546.16185226009
11,6,10,2019,22267,17463508607.066223,190249.71235460541
12,6,10,2019,25640,13896075584.859549,194554.88217628666
13,6,10,2019,27032,13935048919.94076,198160.3658256871
14,6,10,2019,26627,13538139142.34339,184308.01126675977
15,6,10,2019,25128,12572734455.071581,202210.25155205323
16,6,10,2019,24437,14713718549.118986,197026.2853050706
17,6,10,2019,24119,13803146351.580641,188953.26431444086
18,6,10,2019,19852,13928641546.700567,244800.86253274285
19,6,10,2019,15826,13764875170.010181,284032.84854037722
20,6,10,2019,15844,13120131053.454163,261182.94723554695
21,6,10,2019,14323,13619996550.417782,211764.67932695706
22,6,10,2019,16039,13076679285.761911,202110.19820437636
23,6,10,2019,15590,12459340671.876204,231681.92103912871
0,7,10,2019,20115,14038261932.3655,203992.0818791952
1,7,10,2019,25103,14183249364.189081,167843.52850257029
2,7,10,2019,31176,14115649179.540972,176368.00734539531
3,7,10,2019,31883,13203804809.699263,162595.87513722075
4,7,10,2019,29085,15575684158.687805,208039.47698126259
5,7,10,2019,26032,16497184261.194645,236717.37357867014
6,7,10,2019,26448,16127508492.339893,208704.96880671446
7,7,10,2019,31097,15478899482.974777,187374.15313374312
8,7,10,2019,36107,15603805769.617472,170371.61691638705
9,7,10,2019,29827,17424379049.404453,158397.37348710943
10,7,10,2019,28237,16671225263.421753,177216.14063108698
11,7,10,2019,26689,14991560641.961147,181614.69118363457
12,7,10,2019,28931,16346254301.486279,178677.70560989837
13,7,10,2019,29374,15312761754.419373,190728.19697691777
14,7,10,2019,30369,15414495616.504763,179501.78889657225
15,7,10,2019,28155,13477051725.762777,193254.63608595275
16,7,10,2019,30556,14058814776.471811,196055.25431993729
17,7,10,2019,24626,16009324399.280464,224357.24372614286
18,7,10,2019,24794,11362322810.595564,221419.71166411269
19,7,10,2019,20398,11291012507.250662,244727.05711344138
20,7,10,2019,17659,13644920830.16016,249269.93991732196
21,7,10,2019,16645,11732301647.347748,247440.96978071518
22,7,10,2019,17746,12336356090.273119,230560.23323565887
23,7,10,2019,18330,12175053797.005213,213591.12864157089
0,8,10,2019,24032,14600097006.357496,208172.15375332959
1,8,10,2019,26789,13921509646.904652,172552.15681809626
2,8,10,2019,38898,13781810951.016644,153315.79384544189
3,8,10,2019,32203,15009106828.782934,184817.494736516
4,8,10,2019,32107,14284201990.648493,168410.07590245138
5,8,10,2019,31661,15082141644.324694,165376.56296389955
6,8,10,2019,35688,15806765418.997377,159476.58876933416
7,8,10,2019,42719,15880408315.310816,157892.51077974768
8,8,10,2019,38096,16761150588.952579,160868.88045989058
9,8,10,2019,38723,14712937830.734337,156483.24918007242
10,8,10,2019,33373,14236970880.987736,179646.14787402918
11,8,10,2019,30849,14808723190.950678,174378.53395571961
12,8,10,2019,32145,15880944304.534866,182604.44330377952
13,8,10,2019,31300,16562731134.891758,191090.66408945766
14,8,10,2019,28774,16380631179.62797,192748.70824355242
15,8,10,2019,29391,15626375619.934389,192699.45068218166
16,8,10,2019,29719,16460409755.414146,196773.64638783288
17,8,10,2019,28573,14503135115.223778,204367.97126657949
18,8,10,2019,25664,11291363673.276194,215824.66415991221
19,8,10,2019,21275,12219685375.844465,238055.77809635707
20,8,10,2019,20468,12565010859.986324,221038.12663670123
21,8,10,2019,17328,12878257135.365919,239442.39548707349
22,8,10,2019,19523,13743660051.777756,247762.36254673946
23,8,10,2019,21075,13097712498.744074,194713.29243179155
0,9,10,2019,25833,13366387448.04427,184746.79793287651
1,9,10,2019,30249,15776628922.486315,182702.34801150457
2,9,10,2019,42259,13721792455.263062,151342.14404032272
3,9,10,2019,33627,16116600617.550997,194544.17372944206
4,9,10,2019,32388,17867634665.179764,188145.74756082444
5,9,10,2019,32658,17262486752.833221,180972.47409516873
6,9,10,2019,35092,17955051638.772606,174033.9318363152
7,9,10,2019,39696,17197035984.348549,176383.80194477877
8,9,10,2019,38907,18141011093.660656,168144.58156629978
9,9,10,2019,38442,20392245140.485352,161486.36579782364
10,9,10,2019,34189,20326596290.784054,180623.46523735745
11,9,10,2019,35835,18201950712.573433,196554.95649504656
12,9,10,2019,34733,18372480721.099171,175065.38764287526
13,9,10,2019,34701,18889336354.887772,193813.56217399912
14,9,10,2019,35056,19664387313.009285,197116.282405294
15,9,10,2019,32262,18964299006.131943,192496.30757547548
16,9,10,2019,33803,18765181902.173252,179473.65902434592
17,9,10,2019,29551,15678034823.662886,190539.7887719541
18,9,10,2019,27409,13436473567.040388,205937.78777044051
19,9,10,2019,23148,13616216970.882046,238333.74775358679
20,9,10,2019,21132,12804935393.539242,229335.97250615282
21,9,10,2019,20361,12796101382.301367,244424.87461323172
22,9,10,2019,21236,14185325741.367918,200658.31889244556
23,9,10,2019,18787,14740110242.776785,190459.3960717516
0,10,10,2019,22177,14950486477.015865,192463.3955449335
1,10,10,2019,28805,15984520098.974066,195822.27759069737
2,10,10,2019,40716,14634988679.385675,152373.47025739323
3,10,10,2019,35738,17538501193.33923,167381.27640047084
4,10,10,2019,31971,16859513103.392809,188527.64736792783
5,10,10,2019,32895,17093337549.041151,192219.35570755388
6,10,10,2019,34686,17972402561.10334,182213.89730727236
7,10,10,2019,43771,17440078035.525093,192031.94590025485
8,10,10,2019,40273,17727236594.393974,220327.6905370859
9,10,10,2019,34067,17996988815.756271,166707.76540346912
10,10,10,2019,32739,17104768835.303911,176231.82305507312
11,10,10,2019,29956,17133923681.407572,183577.42382160644
12,10,10,2019,32449,17115231908.232788,169136.05787543554
13,10,10,2019,32400,16214263674.212772,176549.16490740748
14,10,10,2019,32636,15214881642.245804,181114.61726314676
15,10,10,2019,27625,14095192168.058413,204415.74240724111
16,10,10,2019,31024,13608684957.203602,184116.79789840174
17,10,10,2019,25165,15774875511.707846,216670.63429366192
18,10,10,2019,23027,16376158790.425926,243196.2418031001
19,10,10,2019,21046,12024933711.634577,252762.16863061755
20,10,10,2019,17591,11979546763.9083,241223.03433574011
21,10,10,2019,16982,11439699438.296446,226035.61247202981
22,10,10,2019,17768,11428503398.582302,210050.97399819884
23,10,10,2019,20620,12178084472.533609,184195.46944713843
0,11,10,2019,25039,12873858630.928663,163041.75933543756
1,11,10,2019,26621,14350189478.197504,168054.69309943359
2,11,10,2019,41233,14538949775.972507,179858.03215870881
3,11,10,2019,35380,16935695957.818506,198353.74347088684
4,11,10,2019,32506,16989675426.036018,198458.41706146469
5,11,10,2019,32899,19110615977.006996,199327.22325906533
6,11,10,2019,34018,19025234800.96397,182027.87177376769
7,11,10,2019,37082,17296732383.180725,162769.36389623012
8,11,10,2019,40573,17437575327.321068,162727.45791536325
9,11,10,2019,36022,17523890228.728928,165050.06512686695
10,11,10,2019,29707,17021030277.586721,200665.80694785787
11,11,10,2019,34061,14860010707.600666,191101.13534540919
12,11,10,2019,33387,14292126644.56135,212931.73540599627
13,11,10,2019,30833,16049504631.957439,219121.29974378107
14,11,10,2019,32325,18121719365.810158,217762.66409899492
15,11,10,2019,26796,14917403807.423271,223747.57799671555
16,11,10,2019,30969,13464469092.472715,188225.48151377181
17,11,10,2019,23547,14191638710.811275,220074.31209920632
18,11,10,2019,21972,11500372805.233356,225113.61350810074
19,11,10,2019,21180,10385666838.119286,241273.21643059506
20,11,10,2019,19224,11186463622.822422,227217.96161048731
21,11,10,2019,15901,11781824930.174994,244331.56468146649
22,11,10,2019,21655,10310376170.319971,181929.56070191748
23,11,10,2019,19743,12880144529.903458,189710.57245606164
0,12,10,2019,22758,12415840427.354061,195670.00057122807
1,12,10,2019,26974,14807795625.147964,174351.64209980011
2,12,10,2019,35244,13847620883.93568,187856.2468221536
3,12,10,2019,27933,15774504314.366459,211257.84674041418
4,12,10,2019,26784,15639413566.646257,194974.47140083602
5,12,10,2019,27869,15153524954.218491,239569.55448706378
6,12,10,2019,30979,15304403915.172382,203010.12844184833
7,12,10,2019,36460,16855815891.568586,191528.00101481203
8,12,10,2019,35912,14657490980.878836,179006.97362998218
9,12,10,2019,31341,15195959317.535078,201621.04540378295
10,12,10,2019,30804,14327818440.607738,206682.331677704
11,12,10,2019,27546,21035627373.698566,210179.85043200417
12,12,10,2019,28118,14585677414.736124,194543.18230315007
13,12,10,2019,28239,14830520235.945496,188299.98831403439
14,12,10,2019,27453,15247874669.001829,187630.61847521272
15,12,10,2019,25679,15501415901.22279,208952.57642431647
16,12,10,2019,31114,11367834103.409483,183638.67339461451
17,12,10,2019,24560,12091386421.35471,201459.29120521108
18,12,10,2019,21411,11777492988.267431,207061.64522908698
19,12,10,2019,18344,12529524611.383596,231794.40896205808
20,12,10,2019,17511,12085492520.69869,234719.65855747889
21,12,10,2019,16341,12036973186.121536,217365.20598494529
22,12,10,2019,16049,12865329448.774696,212418.1178266569
23,12,10,2019,19027,13454690431.395935,199418.03694749545
0,13,10,2019,21021,13719770755.709789,192605.40897198042
1,13,10,2019,23356,15258239528.593412,194133.90336530347
2,13,10,2019,32634,13633280369.614889,206933.42728442742
3,13,10,2019,26758,16306362429.226809,210201.13132521079
4,13,10,2019,25007,16047790383.63271,221684.609589315
5,13,10,2019,25738,15965802751.35256,212673.03271427483
6,13,10,2019,25764,17233275094.626057,197061.02689799684
7,13,10,2019,29493,16086599865.93548,185576.66259790442
8,13,10,2019,28633,16286055730.732296,201015.22205147817
9,13,10,2019,25958,16609771629.82835,190106.62096463513
10,13,10,2019,23288,16344213036.971682,198916.08841463338
